13/may/2022 08:13:48 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [LUPO], valorSolicitud: [LUPOS], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MARIA DE LORETO], valorSolicitud: [LORETO], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG InfoTraspasos.getInfoBBDD:172 - COMPROBAR@@@@@@@@@@BBBBBBBBCX094563-->3
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MARIA MILAGROS AZUCENA], valorSolicitud: [MILAGROS], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [BUSELHAN], valorSolicitud: [BUSELHAM], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ABEL LAH], valorSolicitud: [ABDEL LAH], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [DRIS], valorSolicitud: [DRI], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [JHONATAN ALEXANDER], valorSolicitud: [JHONATAN ALEXANDRE], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MEYLIN LIBETH], valorSolicitud: [MEYLIN  LIBETH], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [DEL POZO], valorSolicitud: [POZO], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [FRANCISCA DE P.], valorSolicitud: [FRANCISCA], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [M CARMEN], valorSolicitud: [MARIA CARMEN], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [FRANCISCO JAVIER], valorSolicitud: [FRANCISCO JA], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [FATTARELLI], valorSolicitud: [FATARELLI], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [RAMANJIT KAUR], valorSolicitud: [RAMANJIT], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [RAMANJIT KAUR], valorSolicitud: [KAUR], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [GURLEEN KAUR], valorSolicitud: [GURLEEN], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [SINGH], valorSolicitud: [KAUR], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [SINGH], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MARIA MERCEDES], valorSolicitud: [MERTXE], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [CARRERO], valorSolicitud: [CARRERA], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [MARDO], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [JUANA MODESTA], valorSolicitud: [JUANA MODEST], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [EMMA], valorSolicitud: [MARIA EMMA], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MARIKONVICH], valorSolicitud: [MARINKOVICH], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MARIA DEL ROSARIO], valorSolicitud: [ROSARIO], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ABDELKAEIM], valorSolicitud: [ABDELKARIM], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [M CARMEN], valorSolicitud: [MARIA CARMEN], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [YSABEL MARIA], valorSolicitud: [YSABELA MARIA], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [NAVARRO DE], valorSolicitud: [NAVARRO], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [HARO], valorSolicitud: [DE HARO], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG InfoTraspasos.getInfoBBDD:172 - COMPROBAR@@@@@@@@@@BBBBBBBBBX246928-->3
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [JIEMENEZ], valorSolicitud: [JIMENEZ], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [CHENG XIANG], valorSolicitud: [CHENGXIANG], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [JULIO], valorSolicitud: [JULIO CESAR], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [XX], valorSolicitud: [CHMIELEWSKA], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [GONZALEZ], valorSolicitud: [], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [GOMES DA SILVA], valorSolicitud: [GOMES], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [SANTOS], valorSolicitud: [DA SILVA], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG InfoTraspasos.getInfoBBDD:172 - COMPROBAR@@@@@@@@@@BBBBBBBBCW949320-->4
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [LASKIBAR], valorSolicitud: [LASQUIBAR], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ARTETXE], valorSolicitud: [ARTECHE], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MARIA CRISTINA], valorSolicitud: [MARIA CRISTINA MIKUE], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ENUORO], valorSolicitud: [ENVORO], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [YATES], valorSolicitud: [DOMINIC ALEXANDER], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [DOMINIC ALEXANDER], valorSolicitud: [YATES], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MILIAN], valorSolicitud: [MILIAM], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [NAHRAOUI], valorSolicitud: [NAHROUI], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MARIA  ANGELES], valorSolicitud: [M ANGELES], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [FOKEEVA], valorSolicitud: [], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [BEN LEKBIR], valorSolicitud: [BEN], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [LEKBIR], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [SFRISI], valorSolicitud: [SIFRISI], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [GARCIA], valorSolicitud: [GARCIA PIÑEIRO], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [PIÑEIRO], valorSolicitud: [GAUDENCIA], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ISABEL], valorSolicitud: [MARIA ISABEL], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MARIA MAR], valorSolicitud: [MARIA DEL MAR], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [CIRCE ATENEA], valorSolicitud: [CIRCE ATHENEA], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [AMADOU], valorSolicitud: [AMADOR], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MARIA DEL PINO], valorSolicitud: [M PINO], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [FRANCISCO], valorSolicitud: [FRANCISCO JOSE], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MARIA CARMEN], valorSolicitud: [MARIA DEL CARMEN], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [M TERESA], valorSolicitud: [MARIA TERESA], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MARIA CARMEN], valorSolicitud: [M CARMEN], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [JUAN F], valorSolicitud: [JUAN FERNANDO], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MARIA PILAR], valorSolicitud: [PILAR], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [TRINIDAD], valorSolicitud: [MARIA TRINIDAD], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [M SOLEDAD], valorSolicitud: [MARIA SOLEDAD], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ADAM AHMED ABD], valorSolicitud: [ADAM AHMED ELAZIZ], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [], valorSolicitud: [ORTIZ], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [AHMED ABD ELAZI], valorSolicitud: [AHMED ABD ELAZIZ], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [PABLO ANTONIO], valorSolicitud: [PABLO A], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MADELEINE ANDRE], valorSolicitud: [MADELEINE A], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ANA MARIA], valorSolicitud: [ANA], esAproximadaCadena: true
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ARDIL], valorSolicitud: [ARD], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [GARCIA], valorSolicitud: [GARC], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [YAXI], valorSolicitud: [CAROLINE], esAproximadaCadena: false
13/may/2022 08:14:16 DEBUG InfoTraspasos.getInfoBBDD:193 - getInfoBBDD: FIN
13/may/2022 08:14:16 DEBUG Info.getInfoBBDDTraspasosTotal:871 - getInfoBBDDTraspasosTotal: INICIO
13/may/2022 08:14:16 DEBUG QueryEstadoAgentes.generateQueryTotalTraspasos:317 - generateQueryTotalTraspasos: INICIO
13/may/2022 08:14:16 DEBUG Util.generateFecha:25 - generateFecha: INICIO
13/may/2022 08:14:16 DEBUG Util.generateFecha:58 - generateFecha: fecha: 2022-05-12
13/may/2022 08:14:16 DEBUG Util.generateFecha:59 - generateFecha: FIN
13/may/2022 08:14:16 DEBUG QueryEstadoAgentes.generateQueryTotalTraspasos:339 - generateQueryTotalTraspasos: query:  SELECT   /*+ PARALLEL(8) */ ca.COD_CA_ISO, count(1) CONTADOR   FROM     snsalud.registro_operaciones r, snsalud.registro_operaciones r2, snsalud.desglose_agentes da, snsalud.ca_prestacion_servicio cap, snsalud.comunidades_autonomas ca  WHERE r.FECHA_OPERACION BETWEEN TO_DATE('2022-05-12 00:00','YYYY-MM-DD HH24:MI') AND TO_DATE('2022-05-12 23:59','YYYY-MM-DD HH24:MI') AND      r.COD_TIPO_OPERACION        = 'A005'  AND      r2.COD_OPERACION            = r.COD_OPERACION_MAESTRA  AND      da.COD_AGENTE               = r2.COD_AGENTE_ORIGEN  AND      cap.COD_PRESTACION_SERVICIO = da.COD_PRESTACION_SERVICIO   AND      ca.COD_COMUNIDAD            = cap.COD_COMUNIDAD  GROUP BY ca.COD_CA_ISO 
13/may/2022 08:14:16 DEBUG QueryEstadoAgentes.generateQueryTotalTraspasos:340 - generateQueryTotalTraspasos: FIN
13/may/2022 08:14:20 DEBUG Info.getInfoBBDDTraspasosTotal:892 - getInfoBBDDTraspasosTotal: FIN
13/may/2022 08:14:20 DEBUG Info.getUnionInfo:667 - getUnionInfo: INICIO
13/may/2022 08:14:20 DEBUG Info.getUnionInfo:719 - getUnionInfo: FIN
13/may/2022 08:14:20 DEBUG InfoTraspasos.getInfoTraspasos:53 - getInfoTraspasos: numCambiosVisualizar: 3
13/may/2022 08:14:20 DEBUG InfoTraspasos.getInfoTraspasos:54 - getInfoTraspasos: numDeTraspasosXml:    0
13/may/2022 08:14:20 DEBUG InfoTraspasos.getInfoTraspasos:55 - getInfoTraspasos: salida.getError:      false
13/may/2022 08:14:20 DEBUG InfoTraspasos.getInfoTraspasos:56 - getInfoTraspasos: salida.getMsg:        
13/may/2022 08:14:20 DEBUG InfoTraspasos.getInfoTraspasos:57 - getInfoTraspasos: -------------------------------------
13/may/2022 08:14:20 DEBUG InfoTraspasos.getInfoTraspasos:58 - getInfoTraspasos: FIN
13/may/2022 08:14:20 DEBUG EstadoAgentesHelper.contarTotal:71 - sns.estadoagentes.mode.EstadoAgentesHelper.contarTotal: INICIO
13/may/2022 08:14:20 DEBUG EstadoAgentesHelper.contarTotal:100 - sns.estadoagentes.mode.InfoEstados.viewInfoMapHorizontal: FIN
13/may/2022 08:14:20 DEBUG EstadoAgentesHelper.contarTresMas:31 - sns.estadoagentes.model.EstadoAgentesHelper.contarModificaciones: INICIO
13/may/2022 08:14:20 DEBUG EstadoAgentesHelper.contarTresMas:60 - sns.estadoagentes.model.EstadoAgentesHelper.contarModificaciones: FIN
13/may/2022 08:14:20 DEBUG EstadoAgentesHelper.getDesbloqueos:178 - INICIO
13/may/2022 08:14:20 DEBUG Util.generateFecha:25 - generateFecha: INICIO
13/may/2022 08:14:20 DEBUG Util.generateFecha:58 - generateFecha: fecha: 2022-05-12
13/may/2022 08:14:20 DEBUG Util.generateFecha:59 - generateFecha: FIN
13/may/2022 08:14:20 DEBUG EstadoAgentesHelper.getDesbloqueos:198 - query:       SELECT  /*+ PARALLEL(8) */ ca.COD_CA_ISO, count(1) CONTADOR   FROM 	  snsalud.TRASPASOS_LISTA_BLANCA tb, snsalud.desglose_agentes da, snsalud.CA_PRESTACION_SERVICIO cap, snsalud.comunidades_autonomas ca   WHERE    tb.FECHA_REALIZADO between to_date('2022-05-12 00:00','YYYY-MM-DD HH24:MI') AND TO_DATE('2022-05-12 23:59','YYYY-MM-DD HH24:MI') AND      da.COD_AGENTE              = tb.COD_AGENTE_SOLICITANTE   AND      DA.COD_PRESTACION_SERVICIO <> 17   AND      cap.COD_PRESTACION_SERVICIO = da.COD_PRESTACION_SERVICIO   AND      ca.COD_COMUNIDAD            = cap.COD_COMUNIDAD  GROUP BY ca.COD_CA_ISO  ORDER BY ca.COD_CA_ISO ASC 
13/may/2022 08:14:20 DEBUG EstadoAgentesHelper.getDesbloqueos:227 - FIN
13/may/2022 08:14:20 DEBUG EstadoAgentesHelper.getBloqueos:262 - INICIO
13/may/2022 08:14:20 DEBUG Util.generateFecha:25 - generateFecha: INICIO
13/may/2022 08:14:20 DEBUG Util.generateFecha:58 - generateFecha: fecha: 2022-05-12
13/may/2022 08:14:20 DEBUG Util.generateFecha:59 - generateFecha: FIN
13/may/2022 08:14:20 DEBUG EstadoAgentesHelper.getBloqueos:282 - query:       SELECT    /*+ PARALLEL(8) */ ca.COD_CA_ISO, count(1) CONTADOR   FROM     snsalud.TRASPASOS_LISTA_NEGRA tn, snsalud.desglose_agentes da, snsalud.CA_PRESTACION_SERVICIO cap, snsalud.comunidades_autonomas ca   WHERE    tn.ACTIVO = 1    AND  tn.FECHA_PETICION between to_date('2022-05-12 00:00','YYYY-MM-DD HH24:MI') AND TO_DATE('2022-05-12 23:59','YYYY-MM-DD HH24:MI') AND      da.COD_AGENTE              = tn.COD_AGENTE_SOLICITANTE    AND      cap.COD_PRESTACION_SERVICIO = da.COD_PRESTACION_SERVICIO   AND      ca.COD_COMUNIDAD            = cap.COD_COMUNIDAD  GROUP BY ca.COD_CA_ISO  ORDER BY ca.COD_CA_ISO ASC 
13/may/2022 08:14:20 DEBUG EstadoAgentesHelper.getBloqueos:311 - FIN
13/may/2022 08:14:20 DEBUG EstadoAgentesHelper.getUsuarios:347 - INICIO
13/may/2022 08:14:20 DEBUG Util.generateFecha:25 - generateFecha: INICIO
13/may/2022 08:14:20 DEBUG Util.generateFecha:58 - generateFecha: fecha: 2022-05-12
13/may/2022 08:14:20 DEBUG Util.generateFecha:59 - generateFecha: FIN
13/may/2022 08:14:20 DEBUG EstadoAgentesHelper.getUsuarios:370 - query:       Select  /*+ PARALLEL(8) */ ca.COD_CA_ISO, count(1) CONTADOR     from   snsalud.historico_mod_usuarios h, snsalud.registro_operaciones r, snsalud.desglose_agentes da, snsalud.CA_PRESTACION_SERVICIO cap, snsalud.comunidades_autonomas ca   where  h.FECHA_APLICACION_SOLICITUD between to_date('2022-05-12 00:00','YYYY-MM-DD HH24:MI') AND TO_DATE('2022-05-12 23:59','YYYY-MM-DD HH24:MI') and H.COD_TIPO_MODIFICACION = 4   and R.COD_OPERACION = H.COD_OPERACION  and R.COD_TIPO_OPERACION in ('A006','A007','A008')  AND da.COD_AGENTE = R.COD_AGENTE_ORIGEN  AND da.COD_PRESTACION_SERVICIO <> 17  AND cap.COD_PRESTACION_SERVICIO = da.COD_PRESTACION_SERVICIO   AND ca.COD_COMUNIDAD = cap.COD_COMUNIDAD  GROUP BY ca.COD_CA_ISO  ORDER BY ca.COD_CA_ISO ASC 
13/may/2022 08:21:28 DEBUG EstadoAgentesHelper.getUsuarios:399 - FIN
13/may/2022 08:21:28 DEBUG EstadoAgentesHelper.pintarTraspasosNuevos:429 - sns.estadoagentes.model.InfoTraspasosNuevo.viewInfoMapHorizontal: INICIO
13/may/2022 08:21:28 DEBUG EstadoAgentesHelper.pintarTraspasosNuevos:503 - sns.estadoagentes.model.InfoTraspasosNuevo.viewInfoMapHorizontal: FIN
13/may/2022 08:21:28 DEBUG InfoTraspasosBusquedaAproximada.getInfoTraspasos:39 - InfoTraspasosBusquedaAproximada.getInfoTraspasos: INICIO
13/may/2022 08:21:28 DEBUG InfoTraspasosBusquedaAproximada.getInfoTraspasos:40 - InfoTraspasosBusquedaAproximada.getInfoTraspasos: -------------------------------------
13/may/2022 08:21:28 DEBUG InfoTraspasosBusquedaAproximada.getInfoBBDD:89 - InfoTraspasosBusquedaAproximada.getInfoBBDD: INICIO
13/may/2022 08:21:28 DEBUG Util.generateFecha:25 - generateFecha: INICIO
13/may/2022 08:21:28 DEBUG Util.generateFecha:58 - generateFecha: fecha: 20220512
13/may/2022 08:21:28 DEBUG Util.generateFecha:59 - generateFecha: FIN
13/may/2022 08:21:28 DEBUG Util.generateFecha:25 - generateFecha: INICIO
13/may/2022 08:21:28 DEBUG Util.generateFecha:58 - generateFecha: fecha: 20220512
13/may/2022 08:21:28 DEBUG Util.generateFecha:59 - generateFecha: FIN
13/may/2022 08:21:28 DEBUG QueryEstadoAgentes.generateQueryCambiosTraspasosSinDesbloqueados:217 - generateQueryCambiosTraspasosSinDesbloqueados: INICIO
13/may/2022 08:21:28 DEBUG Util.generateFecha:25 - generateFecha: INICIO
13/may/2022 08:21:28 DEBUG Util.generateFecha:58 - generateFecha: fecha: 2022-05-12
13/may/2022 08:21:28 DEBUG Util.generateFecha:59 - generateFecha: FIN
13/may/2022 08:21:28 DEBUG QueryEstadoAgentes.generateQueryCambiosTraspasosSinDesbloqueados:261 - generateQueryCambiosTraspasosSinDesbloqueados: query:  SELECT /*+ PARALLEL(8) */ replace(replace(h2.valor_solicitud,'<valor>',''),'</valor>','') ca_actual,replace(replace(h2.valor_anterior,'<valor>',''),'</valor>','') ca_anterior, h.*,  dp.NOMBRE, dp.APELLIDO1, dp.APELLIDO2, dp.COD_SEXO SEXO, TO_CHAR(dp.FECHA_NAC, 'dd/mm/yyyy') FECHA_NAC, dp.DNI_NIE, dc.NAF, dc.NAF_TITULAR  FROM  snsalud.registro_operaciones r, snsalud.historico_mod_usuarios h , snsalud.historico_mod_usuarios h2, snsalud.datos_personales dp, snsalud.datos_cobertura dc WHERE r.FECHA_OPERACION BETWEEN TO_DATE('2022-05-12 00:00','YYYY-MM-DD HH24:MI') AND TO_DATE('2022-05-12 23:59','YYYY-MM-DD HH24:MI') AND   h.COD_USUARIO_SNS    = dp.COD_USUARIO_SNS  AND   h.COD_USUARIO_SNS    = dc.COD_USUARIO_SNS  AND   r.COD_TIPO_OPERACION = 'A005'  AND   h.COD_OPERACION      = r.COD_OPERACION_MAESTRA  AND   h2.COD_OPERACION     = r.COD_OPERACION  AND replace(replace(h2.valor_solicitud,'<valor>',''),'</valor>','') <> '21'  AND  (   h.campos_afectados LIKE '%nombre<%'        OR h.campos_afectados LIKE '%apel%'        OR h.campos_afectados LIKE '%apel%'        OR h.campos_afectados LIKE '%sexo%'        OR h.campos_afectados LIKE '%fecha_nac%'        OR h.campos_afectados LIKE '%dni<%'        OR h.campos_afectados LIKE '%naf_titular%'        OR h.campos_afectados LIKE '%naf<%'       )  AND NOT EXISTS (SELECT 'x'  FROM snsalud.traspasos_lista_blanca t  WHERE t.cod_usuario_sns = H.COD_USUARIO_SNS  AND T.FECHA_REALIZADO is not null  AND  t.FECHA_PETICION BETWEEN TO_DATE('2022-05-12 00:00','YYYY-MM-DD HH24:MI') AND TO_DATE('2022-05-12 23:59','YYYY-MM-DD HH24:MI') ) ORDER BY 1 
13/may/2022 08:21:28 DEBUG QueryEstadoAgentes.generateQueryCambiosTraspasosSinDesbloqueados:262 - generateQueryCambiosTraspasosSinDesbloqueados: FIN
13/may/2022 08:21:33 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MARTINEZ PEÑALVER], valorSolicitud: [MARTINEZ-PEÑALVER], esAproximadaCadena: false
13/may/2022 08:21:33 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [QUINTERO], valorSolicitud: [QUINTERO MONTILLA], esAproximadaCadena: false
13/may/2022 08:21:33 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MONTILLA], valorSolicitud: [], esAproximadaCadena: false
13/may/2022 08:21:33 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [UGARTE], valorSolicitud: [DE UGARTE], esAproximadaCadena: false
13/may/2022 08:21:33 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [LOREAN JELIS], valorSolicitud: [LOREANJELIS DE LOS ANGELES], esAproximadaCadena: false
13/may/2022 08:21:33 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [SANCLER], valorSolicitud: [SANCLER SANCHEZ], esAproximadaCadena: false
13/may/2022 08:21:33 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [SANCHEZ], valorSolicitud: [], esAproximadaCadena: false
13/may/2022 08:21:33 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ANGELA], valorSolicitud: [ANGELA ISABEL], esAproximadaCadena: true
13/may/2022 08:21:33 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [VANESSA], valorSolicitud: [VANESA], esAproximadaCadena: false
13/may/2022 08:21:33 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [JUDIT], valorSolicitud: [JUDITH], esAproximadaCadena: true
13/may/2022 08:21:33 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [ALVAREZ], valorSolicitud: [AVAREZ], esAproximadaCadena: false
13/may/2022 08:21:33 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [MOHAMMAD], valorSolicitud: [MOHAMMAD RASHID], esAproximadaCadena: true
13/may/2022 08:21:33 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [RASHID], valorSolicitud: [---], esAproximadaCadena: false
